Número Artículo,Cantidad Surtida,Cantidad Por Facturar,Id Docto Cargo,Folio Factura,Serie Factura,Tipo Documento,Estado Venta,Fecha,Descripción,Fecha Vencimiento,Usuario Alta,Observaciones,OCCliente,No. Docto. Venta
MDV2078,16.0000,0.0000,3669787,3669849,112152ARLF,Salidas en Vale,Facturada,11/05/2026 12:12:05,CORE DE ZAPATA 4707 REMANUFACTURADA,14/06/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,09/03/2026 cotización Yonatan Cobos pasa a cobro  4 cores de bateria y 16 cores de 4707cp,4700412792,4792
MKT4709ES2B,2.0000,0.0000,3589717,3589954,109077ARLF,Salidas en Vale,Facturada,10/01/2026 11:26:37,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2N, K061669BXW",20/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,18/12/2025 COTIZACIÓN MARIO RICO,,4450
MKT4709ES2B,5.0000,0.0000,3594005,3594674,109265ARLF,Salidas en Vale,Facturada,16/01/2026 12:44:19,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2N, K061669BXW",06/06/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,11/07/2025. COTIZACION FROYLAN LEDESMA PASA A COBRO CORE DE BATERIA,,4476
MKT4709ES2N,4.0000,0.0000,3584726,,,Salidas en Vale,Devuelta,02/01/2026 14:52:49,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",14/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,31/12/2025 y 01/01/2026 COTIZACIÓN MARIO RICO,,4424
MKT4709ES2N,4.0000,0.0000,3592654,3592656,109174ARLF,Salidas en Vale,Facturada,14/01/2026 19:36:22,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",26/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,31/12/2025 y 01/01/2026 COTIZACIÓN MARIO RICO,,4466
MKT4709ES2N,2.0000,0.0000,3597489,,,Salidas en Vale,Devuelta,21/01/2026 16:15:35,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",06/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,20/01/2026  COTIZACION YONATAN COBOS,,4490
MKT4709ES2N,2.0000,0.0000,3599021,,,Salidas en Vale,Devuelta,23/01/2026 14:11:09,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",02/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,22/01/2026 cotización Yonatan Cobos   pasa a cobro un core de bateria,,4496
MKT4709ES2N,2.0000,0.0000,3599313,,,Salidas en Vale,Devuelta,23/01/2026 18:17:51,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",06/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,22/01/2026 cotización Yonatan Cobos   pasa a cobro un core de bateria,,4497
MKT4709ES2N,2.0000,0.0000,3599593,,,Salidas en Vale,Devuelta,24/01/2026 12:32:38,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",03/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,23/01/2026  cotización  Yonatan cobos,,4499
MKT4709ES2N,2.0000,0.0000,3599655,,,Salidas en Vale,Devuelta,24/01/2026 13:53:58,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",06/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,23/01/2026  cotización  Yonatan cobos,,4501
MKT4709ES2N,2.0000,0.0000,3605342,3622216,110336ARLF,Salidas en Vale,Facturada,03/02/2026 13:37:46,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",27/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,02/02/2026 COTIZACION YONATAN COBOS,,4515
MKT4709ES2N,1.0000,0.0000,3606957,,,Salidas en Vale,Devuelta,05/02/2026 11:54:22,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",25/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,04/02/2026  COTIZACION YONATAN COBOS,,4524
MKT4709ES2N,2.0000,0.0000,3607429,3607759,109777ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,05/02/2026 16:49:00,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",21/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,20/01/2026  COTIZACION YONATAN COBOS,,4527
MKT4709ES2N,2.0000,0.0000,3607544,3622140,110325ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,05/02/2026 18:29:36,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",27/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,22/01/2026 cotización Yonatan Cobos   pasa a cobro un core de bateria,,4529
MKT4709ES2N,2.0000,0.0000,3607545,,,Salidas en Vale,Devuelta,05/02/2026 18:42:10,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",15/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,23/01/2026  cotización  Yonatan cobos,,4530
MKT4709ES2N,2.0000,0.0000,3609128,3622144,110326ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,09/02/2026 12:44:58,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",01/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,23/01/2026  cotización  Yonatan cobos,,4538
MKT4709ES2N,4.0000,0.0000,3611013,,,Salidas en Vale,Devuelta,11/02/2026 13:20:31,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",21/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,10/02/2026  cotización Yonatan Cobos  PASAN A COBRO 2 CORES 4515CP,,4550
MKT4709ES2N,4.0000,0.0000,3617750,3622282,110349ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,20/02/2026 19:54:00,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",02/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,10/02/2026  cotización Yonatan Cobos  PASAN A COBRO 2 CORES 4515CP,,4573
MKT4709ES2N,1.0000,0.0000,3619828,3622221,110338ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,24/02/2026 21:28:07,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",16/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,04/02/2026  COTIZACION YONATAN COBOS,,4582
MKT4709ES2N,2.0000,0.0000,3628542,,,Salidas en Vale,Devuelta,09/03/2026 14:38:59,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",19/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07-08/03/20026    cotización Yonatan Cobos,,4605
MKT4709ES2N,2.0000,0.0000,3632188,,,Salidas en Vale,Devuelta,13/03/2026 14:37:07,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",23/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,12/03/2026 cotización  Yonatan Cobos,,4616
MKT4709ES2N,1.0000,0.0000,3634665,,,Salidas en Vale,Devuelta,18/03/2026 20:07:27,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",28/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,17/03/2026 COTIZACIÓN MARIO RICO,,4622
MKT4709ES2N,1.0000,0.0000,3638058,,,Salidas en Vale,Devuelta,24/03/2026 11:24:29,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",24/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,,,4642
MKT4709ES2N,2.0000,0.0000,3640275,3640369,111049ARLF,Salidas en Vale,Facturada,26/03/2026 16:05:59,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",05/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,12/03/2026 cotización  Yonatan Cobos,4700415254,4651
MKT4709ES2N,1.0000,0.0000,3640425,3640437,111052ARLF,Salidas en Vale,Facturada,26/03/2026 17:25:48,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",05/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,17/03/2026 COTIZACIÓN MARIO RICO,4700414946,4652
MKT4709ES2N,2.0000,0.0000,3641344,3641552,111098ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,27/03/2026 16:27:23,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07-08/03/20026    cotización Yonatan Cobos,4700412765,4662
MKT4709ES2N,1.0000,0.0000,3645683,,,Salidas en Vale,Devuelta,06/04/2026 14:29:36,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",24/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,03/04/2026 COTIZACION YONATAN COBOS   PASAN A COBRO 2 4709CP,1,4683
MKT4709ES2N,2.0000,0.0000,3650784,,,Salidas en Vale,Devuelta,13/04/2026 15:37:06,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",23/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,11 y 12/04/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE ZAPATA 4709CP,1,4696
MKT4709ES2N,2.0000,0.0000,3651264,,,Salidas en Vale,Devuelta,14/04/2026 11:06:03,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",24/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,11 y 12/04/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE ZAPATA 4709CP,1,4697
MKT4709ES2N,2.0000,0.0000,3660148,,,Salidas en Vale,Devuelta,27/04/2026 12:17:33,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",07/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,24/04/2026 COTIZACIÓN MARIO RICO,1,4735
MKT4709ES2N,1.0000,0.0000,3660714,,,Salidas en Vale,Devuelta,27/04/2026 22:54:55,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",07/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,23/03/2026 cotizacion yonatan cobos,01,4737
MKT4709ES2N,1.0000,0.0000,3661418,3661483,111799ARLF,Salidas en Vale,Facturada,28/04/2026 15:45:37,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,03/04/2026 COTIZACION YONATAN COBOS   PASAN A COBRO 2 4709CP,4700417986,4741
MKT4709ES2N,2.0000,0.0000,3661504,3661563,111806ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,28/04/2026 16:30:08,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,24/04/2026 COTIZACIÓN MARIO RICO,4700422326,4743
MKT4709ES2N,2.0000,0.0000,3661690,3661691,111822ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,28/04/2026 23:19:17,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,11 y 12/04/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE ZAPATA 4709CP,4700419291,4751
MKT4709ES2N,1.0000,0.0000,3662519,,,Salidas en Vale,Devuelta,29/04/2026 16:57:28,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",13/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,23/03/2026 cotizacion yonatan cobos,01,4760
MKT4709ES2N,1.0000,0.0000,3671254,3671326,112208ARLF,Salidas en Vale,Facturada,12/05/2026 16:51:50,"KIT DE HERRAJES P/BALATA 4709 T/N OP-MKT4709ES2B, K061669BXW, HK4709ES2",22/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,23/03/2026 cotizacion yonatan cobos,4700415905,4799
N10G91559,22.0000,22.0000,3668943,,,Salidas en Vale,Impresa,08/05/2026 16:55:58,"FILTRO DE AIRE ACONDICIONADO, CABINA FREIGHTLINER P609422, AF26235FLG",18/05/2026 00:00:00,KARLA BERENICE CASTILLO MUÑOZ,,01,4788
N5349002,1.0000,0.0000,3594005,3594674,109265ARLF,Salidas en Vale,Facturada,16/01/2026 12:44:19,"TAPON LLENADO DEPOSITO DE REFRIGERANTE KW T660, T680 OP-RC0060",06/06/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,11/07/2025. COTIZACION FROYLAN LEDESMA PASA A COBRO CORE DE BATERIA,,4476
N5349002,1.0000,0.0000,3599593,,,Salidas en Vale,Devuelta,24/01/2026 12:32:38,"TAPON LLENADO DEPOSITO DE REFRIGERANTE KW T660, T680 OP-RC0060",03/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,23/01/2026  cotización  Yonatan cobos,,4499
N5349002,1.0000,0.0000,3599655,,,Salidas en Vale,Devuelta,24/01/2026 13:53:58,"TAPON LLENADO DEPOSITO DE REFRIGERANTE KW T660, T680 OP-RC0060",06/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,23/01/2026  cotización  Yonatan cobos,,4501
N5349002,1.0000,0.0000,3607545,,,Salidas en Vale,Devuelta,05/02/2026 18:42:10,"TAPON LLENADO DEPOSITO DE REFRIGERANTE KW T660, T680 OP-RC0060",15/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,23/01/2026  cotización  Yonatan cobos,,4530
N5349002,1.0000,0.0000,3608903,,,Salidas en Vale,Devuelta,09/02/2026 10:51:40,"TAPON LLENADO DEPOSITO DE REFRIGERANTE KW T660, T680 OP-RC0060",19/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,"06/02/2026  cotización Yonatan Cobos pasan a cobro 2 cores 4515CP
",,4537
N5349002,1.0000,0.0000,3609128,3622144,110326ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,09/02/2026 12:44:58,"TAPON LLENADO DEPOSITO DE REFRIGERANTE KW T660, T680 OP-RC0060",01/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,23/01/2026  cotización  Yonatan cobos,,4538
N5349002,1.0000,0.0000,3617740,3622240,110343ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,20/02/2026 18:40:42,"TAPON LLENADO DEPOSITO DE REFRIGERANTE KW T660, T680 OP-RC0060",02/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,"06/02/2026  cotización Yonatan Cobos pasan a cobro 2 cores 4515CP
",,4570
N5355001,1.0000,0.0000,3650026,,,Salidas en Vale,Devuelta,11/04/2026 12:10:46,"DEPOSITO P/LIQUIDO LIMPIAPARABRISAS KW T680 (OP-WB603-5402), NVO #FX155001",24/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,10/04/2026 COTIZACIÓN MARIO RICO,1,4694
N5355001,1.0000,0.0000,3661604,3661656,111813ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,28/04/2026 17:22:27,"DEPOSITO P/LIQUIDO LIMPIAPARABRISAS KW T680 (OP-WB603-5402), NVO #FX155001",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,10/04/2026 COTIZACIÓN MARIO RICO,4700419297,4744
P27-1040-16,1.0000,0.0000,3608903,,,Salidas en Vale,Devuelta,09/02/2026 10:51:40,SWITCH P/FRENO DE MOTOR ENCENDIDO Y APAGADO ON/OFF KW T660,19/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,"06/02/2026  cotización Yonatan Cobos pasan a cobro 2 cores 4515CP
",,4537
P27-1040-16,1.0000,0.0000,3617740,3622240,110343ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,20/02/2026 18:40:42,SWITCH P/FRENO DE MOTOR ENCENDIDO Y APAGADO ON/OFF KW T660,02/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,"06/02/2026  cotización Yonatan Cobos pasan a cobro 2 cores 4515CP
",,4570
P27-1048,1.0000,0.0000,3601489,,,Salidas en Vale,Devuelta,27/01/2026 18:03:32,"SWITCH ENCENDIDO SIN CILINDRO KW T600-T660-T680-T800, VA CON 596808KW",06/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,27/01/2026  rescate a Altamira  Christian romero  unidad T-261 Mario rico.,,4506
P27-1048,1.0000,0.0000,3629764,,,Salidas en Vale,Devuelta,10/03/2026 19:51:35,"SWITCH ENCENDIDO SIN CILINDRO KW T600-T660-T680-T800, VA CON 596808KW",20/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,09/03/2026 cotización Yonatan Cobos pasa a cobro  4 cores de bateria y 16 cores de 4707cp,,4609
P27-1048,1.0000,0.0000,3641241,,,Salidas en Vale,Devuelta,27/03/2026 15:18:17,"SWITCH ENCENDIDO SIN CILINDRO KW T600-T660-T680-T800, VA CON 596808KW",30/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,09/03/2026 cotización Yonatan Cobos pasa a cobro  4 cores de bateria y 16 cores de 4707cp,4700412792,4660
P27-1048,1.0000,0.0000,3663844,,,Salidas en Vale,Devuelta,30/04/2026 18:02:48,"SWITCH ENCENDIDO SIN CILINDRO KW T600-T660-T680-T800, VA CON 596808KW",03/06/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,09/03/2026 cotización Yonatan Cobos pasa a cobro  4 cores de bateria y 16 cores de 4707cp,4700412792,4765
P27-1048,1.0000,0.0000,3669787,3669849,112152ARLF,Salidas en Vale,Facturada,11/05/2026 12:12:05,"SWITCH ENCENDIDO SIN CILINDRO KW T600-T660-T680-T800, VA CON 596808KW",14/06/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,09/03/2026 cotización Yonatan Cobos pasa a cobro  4 cores de bateria y 16 cores de 4707cp,4700412792,4792
P27-1173-073,1.0000,0.0000,3650784,,,Salidas en Vale,Devuelta,13/04/2026 15:37:06,"SWITCH P/LUCES FRONTALES Y DE ESTACIONAMIENTO KW T680, T880",23/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,11 y 12/04/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE ZAPATA 4709CP,1,4696
P27-1173-073,1.0000,0.0000,3651264,,,Salidas en Vale,Devuelta,14/04/2026 11:06:03,"SWITCH P/LUCES FRONTALES Y DE ESTACIONAMIENTO KW T680, T880",24/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,11 y 12/04/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE ZAPATA 4709CP,1,4697
P27-1173-073,1.0000,0.0000,3661690,3661691,111822ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,28/04/2026 23:19:17,"SWITCH P/LUCES FRONTALES Y DE ESTACIONAMIENTO KW T680, T880",08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,11 y 12/04/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE ZAPATA 4709CP,4700419291,4751
P27-1288-0101,1.0000,0.0000,3656298,,,Salidas en Vale,Devuelta,21/04/2026 11:52:54,CAJA DE FUSIBLES P/CABINA KW T680,08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21/04/2026  cotización  yonatan cobos,1,4721
P27-1288-0101,1.0000,0.0000,3668078,3668079,112074ARLF,Salidas en Vale,Facturada,07/05/2026 23:18:24,CAJA DE FUSIBLES P/CABINA KW T680,17/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21/04/2026  cotización  yonatan cobos,4700421185,4782
P27-1288-0101,1.0000,0.0000,3668078,3668079,112074ARLF,Salidas en Vale,Facturada,07/05/2026 23:18:24,CAJA DE FUSIBLES P/CABINA KW T680,17/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21/04/2026  cotización  yonatan cobos,4700421185,4782
P550762,13.0000,13.0000,3668943,,,Salidas en Vale,Impresa,08/05/2026 16:55:58,FILTRO COMBUSTIBLE FREIGHTLINER M2 MERCEDES BENZ MBE906 OP-FF5405,18/05/2026 00:00:00,KARLA BERENICE CASTILLO MUÑOZ,,01,4788
P552709,1.0000,0.0000,3642494,,,Salidas en Vale,Devuelta,30/03/2026 13:38:39,FILTRO DE COMBUSTIBLE FREIGHTLINER  OP-FS20176,09/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,"28/03/2026 MTTO MTY - T352, T249, T409 - MARIO RICO",1,4671
P552709,1.0000,0.0000,3645072,,,Salidas en Vale,Devuelta,02/04/2026 12:33:40,FILTRO DE COMBUSTIBLE FREIGHTLINER  OP-FS20176,19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/04/2026 COTIZACIÓN MARIO RICO,1,4682
P552709,1.0000,0.0000,3657961,,,Salidas en Vale,Devuelta,23/04/2026 10:28:53,FILTRO DE COMBUSTIBLE FREIGHTLINER  OP-FS20176,03/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/04/2026 COTIZACIÓN MARIO RICO,1,4725
P552709,1.0000,0.0000,3661687,,,Salidas en Vale,Devuelta,28/04/2026 21:51:21,FILTRO DE COMBUSTIBLE FREIGHTLINER  OP-FS20176,08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/04/2026 COTIZACIÓN MARIO RICO,4700417762,4750
P552709,1.0000,0.0000,3661869,3662161,111833ARLF,Salidas en Vale,Facturada,29/04/2026 10:50:35,FILTRO DE COMBUSTIBLE FREIGHTLINER  OP-FS20176,09/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/04/2026 COTIZACIÓN MARIO RICO,4700417762,4753
P607965,21.0000,21.0000,3668943,,,Salidas en Vale,Impresa,08/05/2026 16:55:58,FILTRO DE AIRE PRIMARIO M2 USAR CON P616400 OPCIONAL AF26424,18/05/2026 00:00:00,KARLA BERENICE CASTILLO MUÑOZ,,01,4788
P623400,1.0000,0.0000,3590873,3591794,109144ARLF,Salidas en Vale,Facturada,12/01/2026 22:16:20,FILTRO DE AIRE P/INTERNATIONAL DURASTAR  OP-AF4222,26/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,29/12/2025 COTIZACIÓN MARIO RICO,,4456
P623400,1.0000,0.0000,3641218,,,Salidas en Vale,Devuelta,27/03/2026 14:59:20,FILTRO DE AIRE P/INTERNATIONAL DURASTAR  OP-AF4222,06/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,26/03/2026  COTIZACIÓN  YONATAN COBOS,1,4659
P623400,1.0000,0.0000,3642737,3644006,111177ARLF,Salidas en Vale,Facturada,30/03/2026 16:22:18,FILTRO DE AIRE P/INTERNATIONAL DURASTAR  OP-AF4222,09/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,26/03/2026  COTIZACIÓN  YONATAN COBOS,4700416751,4673
P623400,1.0000,0.0000,3650026,,,Salidas en Vale,Devuelta,11/04/2026 12:10:46,FILTRO DE AIRE P/INTERNATIONAL DURASTAR  OP-AF4222,24/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,10/04/2026 COTIZACIÓN MARIO RICO,1,4694
P623400,1.0000,0.0000,3661604,3661656,111813ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,28/04/2026 17:22:27,FILTRO DE AIRE P/INTERNATIONAL DURASTAR  OP-AF4222,08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,10/04/2026 COTIZACIÓN MARIO RICO,4700419297,4744
P637453,1.0000,0.0000,3586603,,,Salidas en Vale,Devuelta,06/01/2026 13:39:41,"FILTRO DE AIRE KW T680 Y T880 BLANCO OP-P621725, P640017",16/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,05/01/2026   COTIZACION   YONATAN COBOS PASA A COBRO UN CORE DE BATERIA,,4433
P637453,1.0000,0.0000,3590872,3591807,109145ARLF,Salidas en Vale,Facturada,12/01/2026 21:50:15,"FILTRO DE AIRE KW T680 Y T880 BLANCO OP-P621725, P640017",25/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,30/12/2025 cotización Yonatan cobos,,4455
P637453,1.0000,0.0000,3590873,3591794,109144ARLF,Salidas en Vale,Facturada,12/01/2026 22:16:20,"FILTRO DE AIRE KW T680 Y T880 BLANCO OP-P621725, P640017",26/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,29/12/2025 COTIZACIÓN MARIO RICO,,4456
P637453,1.0000,0.0000,3590875,,,Salidas en Vale,Devuelta,12/01/2026 23:07:51,"FILTRO DE AIRE KW T680 Y T880 BLANCO OP-P621725, P640017",22/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,09/01/2026  COTIZACION   YONATAN COBOS,,4458
P637453,1.0000,0.0000,3592665,3593965,109229ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,14/01/2026 22:40:52,"FILTRO DE AIRE KW T680 Y T880 BLANCO OP-P621725, P640017",24/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,05/01/2026   COTIZACION   YONATAN COBOS PASA A COBRO UN CORE DE BATERIA,,4472
P637453,1.0000,0.0000,3594005,3594674,109265ARLF,Salidas en Vale,Facturada,16/01/2026 12:44:19,"FILTRO DE AIRE KW T680 Y T880 BLANCO OP-P621725, P640017",06/06/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,11/07/2025. COTIZACION FROYLAN LEDESMA PASA A COBRO CORE DE BATERIA,,4476
P637453,1.0000,0.0000,3597625,3598798,109443ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,21/01/2026 19:44:31,"FILTRO DE AIRE KW T680 Y T880 BLANCO OP-P621725, P640017",31/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,09/01/2026  COTIZACION   YONATAN COBOS,,4493
P637453,1.0000,0.0000,3598053,,,Salidas en Vale,Devuelta,22/01/2026 13:20:23,"FILTRO DE AIRE KW T680 Y T880 BLANCO OP-P621725, P640017",01/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21/01/2026 COTIZACION YONATAN COBOS,,4494
P637453,1.0000,0.0000,3598457,,,Salidas en Vale,Devuelta,22/01/2026 18:31:25,"FILTRO DE AIRE KW T680 Y T880 BLANCO OP-P621725, P640017",06/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21/01/2026 COTIZACION YONATAN COBOS,,4495
